[2026-01-17T08:36:45.245+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-17T08:36:45.270+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.281+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.282+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-17T08:36:45.303+0000] {taskinstance.py:2330} INFO - Executing <Task(DfToCsvOperator): fetch_news_to_csv> on 2026-01-16 00:00:00+00:00
[2026-01-17T08:36:45.312+0000] {warnings.py:112} WARNING - This process (pid=142) is multi-threaded, use of fork() may lead to deadlocks in the child.

[2026-01-17T08:36:45.315+0000] {standard_task_runner.py:64} INFO - Started process 179 to run task
[2026-01-17T08:36:45.318+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'daily_news_collection', 'fetch_news_to_csv', 'scheduled__2026-01-16T00:00:00+00:00', '--job-id', '12', '--raw', '--subdir', 'DAGS_FOLDER/daily_news_collection.py', '--cfg-path', '/tmp/tmpyrdpn9ep']
[2026-01-17T08:36:45.327+0000] {standard_task_runner.py:91} INFO - Job 12: Subtask fetch_news_to_csv
[2026-01-17T08:36:45.417+0000] {task_command.py:426} INFO - Running <TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [running]> on host d8c064bd46bc
[2026-01-17T08:36:45.624+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_news_collection' AIRFLOW_CTX_TASK_ID='fetch_news_to_csv' AIRFLOW_CTX_EXECUTION_DATE='2026-01-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-16T00:00:00+00:00'
[2026-01-17T08:36:45.632+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-17T08:36:45.658+0000] {logging_mixin.py:188} INFO - Đang sử dụng thư viện: vnstock version 3.x
[2026-01-17T08:36:45.659+0000] {logging_mixin.py:188} INFO - Sẽ lấy tin tức cho ngày: 2026-01-17
[2026-01-17T08:36:45.668+0000] {logging_mixin.py:188} INFO - 
=== QUÉT TIN TỨC NGÀY 2026-01-16 (1 luồng) ===
[2026-01-17T08:36:45.670+0000] {logging_mixin.py:188} INFO - -> Đang quét 1731 mã
[2026-01-17T08:38:54.277+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 100/1731 mã (5.8%)
[2026-01-17T08:39:43.390+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy VGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:39.103+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:43.784+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MSR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:46.912+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MSN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:51.235+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MSH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:54.363+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MSB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:57.485+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MRF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:00.738+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MQN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:05.028+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MPY: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:09.143+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MPC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:12.559+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MND: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:15.675+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MNB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:18.975+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MML: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:22.134+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MLS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:26.241+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MKV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:30.626+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MIM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:33.931+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MIG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:37.060+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MIE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:40.187+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MIC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:44.537+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MHC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:48.073+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MH3: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:51.733+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MGR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:55.204+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MGG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:16:58.522+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:02.295+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MFS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:05.442+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MES: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:08.770+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MEL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:12.248+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MEG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:15.366+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MEF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:18.495+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MED: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:21.657+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MEC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:24.966+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MDG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:28.298+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MDF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:32.472+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:35.615+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MDA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:38.714+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:41.815+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCO: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:44.914+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:48.343+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:51.765+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:54.865+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:17:57.972+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:01.202+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MCD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:05.495+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MC3: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:08.839+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MBT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:12.085+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MBS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:15.488+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MBN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:19.672+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MBB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:22.804+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MAS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:27.093+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MAC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:30.224+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MA1: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:35.084+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy M10: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:40.831+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LYF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:43.833+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 900/1731 mã (52.0%)
[2026-01-17T09:18:44.579+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LWS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:48.776+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LUT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:52.589+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LTG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:55.710+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:18:59.957+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LSS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:03.677+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LSG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:07.999+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LQN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:11.139+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LPT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:15.326+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LPB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:18.450+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LO5: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:22.173+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LNC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:27.491+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LMH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:30.602+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LMC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:33.735+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LM8: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:36.844+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LM7: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:40.626+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LM3: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:44.800+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LLM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:49.787+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LKW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:52.897+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LIX: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:56.633+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LIG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:19:59.776+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LIC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:02.906+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LHG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:06.635+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LHC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:13.107+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:16.208+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LG9: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:22.491+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LDW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:26.218+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LDP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:29.319+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LDG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:32.410+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LCW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:36.155+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LCS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:39.590+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LCM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:45.076+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LCD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:48.719+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LCC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:51.830+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LBM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:54.938+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LBE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:20:59.278+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LBC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:02.365+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LAW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:05.455+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LAS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:09.199+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy LAI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:14.988+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L63: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:18.094+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L62: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:24.225+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L45: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:27.698+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L44: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:30.793+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L43: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:37.621+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L35: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:42.855+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L14: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:46.500+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L12: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:49.599+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy L10: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:52.696+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KWA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:55.791+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KVC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:21:58.885+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KTW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:02.004+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KTT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:08.306+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KTL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:11.530+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:14.731+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:17.924+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KST: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:21.609+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:24.825+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSQ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:28.332+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:31.606+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:34.783+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:37.876+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KSB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:40.978+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KPF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:45.148+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KMT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:48.579+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KMR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:51.829+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KLM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:55.863+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KLB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:22:59.101+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KKC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:03.480+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:06.888+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:10.113+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:13.517+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:16.858+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:20.220+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:23.312+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:26.542+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KHA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:30.567+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KDM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:34.685+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:37.791+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KCE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:40.899+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KCB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:44.270+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KBC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:47.728+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy KAC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:51.032+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy JVC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:54.391+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy JOS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:23:57.725+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IVS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:00.727+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 1000/1731 mã (57.8%)
[2026-01-17T09:24:00.823+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ITS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:03.946+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ITQ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:07.051+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ITD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:10.149+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ITC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:13.258+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ITA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:16.783+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IST: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:20.021+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ISH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:23.473+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ISG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:26.590+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IRC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:30.023+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IPH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:33.123+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IPA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:36.463+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy INN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
